ID,Name,Location,Community,Function,Roof Type,Storeys,Building Height,Ground Surface Area
DEBY_LOD2_4956239,DEBYvAAAAABTy5xV,1000,09162000,31001_2000,1000,,2.815,66.543
DEBY_LOD2_4956240,DEBYvAAAAABTy5zL,1000,09162000,31001_2000,1000,,8.266,158.634
DEBY_LOD2_4956241,DEBYvAAAAABTy5me,1000,09162000,31001_2000,1000,,2.71,59.484
DEBY_LOD2_4956243,DEBYvAAAAABTy5gv,1000,09162000,31001_2000,1000,,3.582,93.999
DEBY_LOD2_4956244,DEBYvAAAAABTy5du,1000,09162000,31001_2000,1000,,5.037,13.895
DEBY_LOD2_4956245,DEBYvAAAAABTy5dA,1000,09162000,31001_2000,9999,,4.432,25.560
DEBY_LOD2_4956247,DEBYvAAAAABTdmgI,1000,09162000,31001_2000,2100,1,10.839,58.292
DEBY_LOD2_4956248,DEBYvAAAAABTdmez,1000,09162000,31001_2000,1000,,2.59,37.954
DEBY_LOD2_4956249,DEBYvAAAAABTdmbK,1000,09162000,31001_2000,1000,,2.651,55.987
DEBY_LOD2_4956254,DEBYvAAAAABTdmpI,1000,09162000,31001_2000,1000,,5.348,98.545
DEBY_LOD2_4956255,DEBYvAAAAABTdmjO,1000,09162000,31001_2000,1000,2,8.21,66.135
DEBY_LOD2_4956256,DEBYvAAAAABTdmjp,1000,09162000,31001_2000,1000,,8.928,71.453
DEBY_LOD2_4956257,DEBYvAAAAABTdmi0,1000,09162000,31001_2000,2100,,4.559,14.074
DEBY_LOD2_4956258,DEBYvAAAAABTdnQA,1000,09162000,31001_2000,1000,,3.22,17.385
DEBY_LOD2_4956259,DEBYvAAAAABTdlwC,1000,09162000,31001_2000,1000,2,9.06,128.806
DEBY_LOD2_4956279,DEBYvAAAAABTdrEG,1000,09162000,31001_2000,1000,,17.954,41.347
DEBY_LOD2_4956282,DEBYvAAAAABTdqRb,1000,09162000,31001_2000,9999,,4.088,31.448
DEBY_LOD2_4956440,DEBYvAAAAABTdoE8,1000,09162000,31001_2000,1000,,0.936,26.772
DEBY_LOD2_4956443,DEBYvAAAAABTdoJP,1000,09162000,31001_2000,1000,,3.773,111.685
DEBY_LOD2_4956461,DEBYvAAAAABTdo0h,1000,09162000,31001_2000,1000,2,6.305,67.317
DEBY_LOD2_4956462,DEBYvAAAAABTdpK3,1000,09162000,31001_2000,1000,1,3.493,102.464
DEBY_LOD2_4956464,DEBYvAAAAABTdpB8,1000,09162000,31001_2000,2100,,3.086,32.476
DEBY_LOD2_4956465,DEBYvAAAAABTdn2p,1000,09162000,31001_2000,1000,,3.092,59.663
DEBY_LOD2_4956466,DEBYvAAAAABTdnrd,1000,09162000,31001_1000,3200,2,9.037,97.111
DEBY_LOD2_4956469,DEBYvAAAAABTdnqJ,1000,09162000,31001_2000,3100,,3.931,70.079
DEBY_LOD2_4956474,DEBYvAAAAABTdyde,1000,09162000,31001_2000,3200,1,7.568,121.029
DEBY_LOD2_4956475,DEBYvAAAAABTdycf,1000,09162000,31001_2000,1000,1,3.14,17.733
DEBY_LOD2_4956476,DEBYvAAAAABTdzFx,1000,09162000,31001_2000,1000,1,3.037,50.368
DEBY_LOD2_4956477,DEBYvAAAAABTdzIT,1000,09162000,31001_2000,1000,1,3.43,48.254
DEBY_LOD2_4956479,DEBYvAAAAACGFMmp,1000,09162000,31001_2000,2100,2,9.315,37.686
DEBY_LOD2_4956480,DEBYvAAAAABTdzMG,1000,09162000,31001_2000,1000,,3.81,9.242
DEBY_LOD2_4956481,DEBYvAAAAABTdzNL,1000,09162000,31001_2000,1000,,4.768,38.917
DEBY_LOD2_4956482,DEBYvAAAAABTdzsO,1000,09162000,31001_2000,2100,,8.948,92.740
DEBY_LOD2_4956483,DEBYvAAAAABTdzrs,1000,09162000,31001_2000,2100,,6.39,20.861
DEBY_LOD2_4956486,DEBYvAAAAABTdzfC,1000,09162000,31001_2000,1000,,2.554,23.503
DEBY_LOD2_4956488,DEBYvAAAAABTdzfM,1000,09162000,31001_2000,2100,,6.417,24.388
DEBY_LOD2_4956489,DEBYvAAAAABTdz2x,1000,09162000,31001_2000,1000,,3.26,32.057
DEBY_LOD2_4956490,DEBYvAAAAABTdz4m,1000,09162000,31001_2000,2100,1,6.182,46.475
DEBY_LOD2_4956491,DEBYvAAAAABTdz7l,1000,09162000,31001_2000,1000,,7.604,60.004
DEBY_LOD2_4956492,DEBYvAAAAABTdzt1,1000,09162000,31001_2000,1000,1,2.879,100.048
DEBY_LOD2_4956493,DEBYvAAAAABTdzv9,1000,09162000,31001_2000,2100,1,5.392,37.202
DEBY_LOD2_4956495,DEBYvAAAAABTdz03,1000,09162000,31001_2000,1000,,3.962,67.691
DEBY_LOD2_4956496,DEBYvAAAAABTdzyt,1000,09162000,31001_2000,1000,3,8.38,13.569
DEBY_LOD2_4956497,DEBYvAAAAABTdz1K,1000,09162000,31001_2000,1000,,3.17,5.262
DEBY_LOD2_4956498,DEBYvAAAAABTd0Gt,1000,09162000,31001_2000,1000,,6.506,160.885
DEBY_LOD2_4956499,DEBYvAAAAABTd0Ka,1000,09162000,31001_2000,2100,1,8.93,26.651
DEBY_LOD2_4956500,DEBYvAAAAABTd0af,1000,09162000,31001_2000,1000,,3.04,14.678
DEBY_LOD2_4956501,DEBYvAAAAABTd0aK,1000,09162000,31001_2000,1000,,3.306,115.342
DEBY_LOD2_4956502,DEBYvAAAAABTd0T0,1000,09162000,31001_2000,1000,,3.227,27.676
DEBY_LOD2_4956503,DEBYvAAAAABTd0RW,1000,09162000,31001_2000,9999,,3.482,136.405
DEBY_LOD2_4956504,DEBYvAAAAABTd0XC,1000,09162000,31001_2000,1000,1,3.309,20.602
DEBY_LOD2_4956505,DEBYvAAAAABTd0W7,1000,09162000,31001_2000,1000,1,3.199,17.831
DEBY_LOD2_4956509,DEBYvAAAAABTd0jb,1000,09162000,31001_2000,2100,,11.183,221.455
DEBY_LOD2_4956510,DEBYvAAAAABTd0nP,1000,09162000,31001_2000,1000,,7.754,165.000
DEBY_LOD2_4956511,DEBYvAAAAABTd0em,1000,09162000,31001_2000,1000,,2.454,34.351
DEBY_LOD2_4956512,DEBYvAAAAABTd0b7,1000,09162000,31001_2000,1000,,3.678,64.690
DEBY_LOD2_4956513,DEBYvAAAAABTd0fq,1000,09162000,31001_2000,1000,,3.348,61.095
DEBY_LOD2_4956514,DEBYvAAAAABTd0hK,1000,09162000,31001_2000,2100,,3.489,15.343
DEBY_LOD2_4956515,DEBYvAAAAABTd0rZ,1000,09162000,31001_2000,1000,,3.415,45.034
DEBY_LOD2_4956516,DEBYvAAAAABTd0vO,1000,09162000,31001_2000,1000,,3.029,81.762
DEBY_LOD2_4956518,DEBYvAAAAABTd1Ey,1000,09162000,31001_2000,3100,,2.729,10.153
DEBY_LOD2_4956520,DEBYvAAAAABTd05h,1000,09162000,31001_2000,1000,,2.555,111.158
DEBY_LOD2_4956523,DEBYvAAAAABTd1GK,1000,09162000,31001_2000,1000,,4.955,66.299
DEBY_LOD2_4956567,DEBYvAAAAABTd1IF,1000,09162000,31001_2000,1000,,3.305,100.030
DEBY_LOD2_4956568,DEBYvAAAAABTd1jA,1000,09162000,31001_2000,1000,,3.635,17.308
DEBY_LOD2_4956569,DEBYvAAAAABTd1r1,1000,09162000,31001_2000,1000,,4.17,54.487
DEBY_LOD2_4956570,DEBYvAAAAABTd1sk,1000,09162000,31001_2000,2100,1,4.802,42.856
DEBY_LOD2_4956571,DEBYvAAAAABTd1rD,1000,09162000,31001_2000,1000,,6.111,33.790
DEBY_LOD2_4956608,DEBYvAAAAABTd1x2,1000,09162000,31001_2000,1000,,3.601,43.574
DEBY_LOD2_4956610,DEBYvAAAAABTd14L,1000,09162000,31001_2000,1000,,4.315,72.189
DEBY_LOD2_4956612,DEBYvAAAAABTd2At,1000,09162000,31001_2000,2100,,4.76,57.678
DEBY_LOD2_4956614,DEBYvAAAAABTd2Ka,1000,09162000,31001_2000,1000,,2.761,28.092
DEBY_LOD2_4956615,DEBYvAAAAABTd2Jt,1000,09162000,31001_2000,1000,,3.345,21.438
DEBY_LOD2_4956616,DEBYvAAAAABTd2TF,1000,09162000,31001_2000,1000,,3.482,41.532
DEBY_LOD2_4956620,DEBYvAAAAABRTlgS,1000,09162000,51009_1610,1000,,2.786,25.224
DEBY_LOD2_4956621,DEBYvAAAAABtuqL3,1000,09162000,51009_1610,1000,,2.304,21.700
DEBY_LOD2_4956622,DEBYvAAAAABTd9ZX,1000,09162000,31001_2000,2100,,2.458,3.823
DEBY_LOD2_4956624,DEBYvAAAAABTd9YG,1000,09162000,31001_2000,2100,,4.654,10.515
DEBY_LOD2_4956625,DEBYvAAAAABTd9Uy,1000,09162000,31001_2000,3100,,18.281,26.168
DEBY_LOD2_4956626,DEBYvAAAAABTd9xu,1000,09162000,31001_2000,1000,,19.153,13.891
DEBY_LOD2_4956627,DEBYvAAAAABTd9xR,1000,09162000,31001_2000,1000,,2.23,10.162
DEBY_LOD2_4956628,DEBYvAAAAABTd9y6,1000,09162000,31001_2000,1000,,4.049,86.792
DEBY_LOD2_4956629,DEBYvAAAAABTd9v3,1000,09162000,31001_2000,1000,,3.285,30.660
DEBY_LOD2_4956630,DEBYvAAAAABTd9sI,1000,09162000,31001_2000,2100,,4.561,12.867
DEBY_LOD2_4956631,DEBYvAAAAABTd9pZ,1000,09162000,31001_2000,2100,,3.192,7.416
DEBY_LOD2_4956632,DEBYvAAAAABTd9nc,1000,09162000,31001_2000,1000,,9.203,88.335
DEBY_LOD2_4956634,DEBYvAAAAABTd8ji,1000,09162000,31001_2000,2100,,3.596,14.947
DEBY_LOD2_4956635,DEBYvAAAAABTd8hm,1000,09162000,31001_2000,2100,,4.334,59.969
DEBY_LOD2_4956636,DEBYvAAAAABTd8dG,1000,09162000,31001_2000,1000,,2.379,42.525
DEBY_LOD2_4956637,DEBYvAAAAABTd8aD,1000,09162000,31001_2000,1000,,2.821,64.556
DEBY_LOD2_4956638,DEBYvAAAAABTd9QU,1000,09162000,31001_2000,1000,,4.192,123.063
DEBY_LOD2_4956639,DEBYvAAAAABTd9Kf,1000,09162000,31001_2000,1000,,4.863,84.206
DEBY_LOD2_4956641,DEBYvAAAAABTd83x,1000,09162000,31001_2000,1000,,4.074,57.191
DEBY_LOD2_4956642,DEBYvAAAAABTd86c,1000,09162000,31001_2000,2100,,2.609,13.322
DEBY_LOD2_4956643,DEBYvAAAAABTd85y,1000,09162000,31001_2000,2100,,8.333,45.693
DEBY_LOD2_4956644,DEBYvAAAAABTd89f,1000,09162000,31001_2000,1000,,3.222,27.124
DEBY_LOD2_4956645,DEBYvAAAAABTd8rK,1000,09162000,31001_2000,1000,,4.278,31.383
DEBY_LOD2_4956646,DEBYvAAAAABTd8ug,1000,09162000,31001_2000,1000,,2.448,17.617
DEBY_LOD2_4956647,DEBYvAAAAABTd8we,1000,09162000,31001_2000,2100,,4.478,8.571
DEBY_LOD2_4956648,DEBYvAAAAABTd8wf,1000,09162000,31001_2000,1000,,1.631,6.680
DEBY_LOD2_4956650,DEBYvAAAAABTd7jg,1000,09162000,31001_2000,1000,,3.096,43.382
DEBY_LOD2_4956651,DEBYvAAAAABTd7j5,1000,09162000,31001_2000,1000,,2.386,55.686
DEBY_LOD2_4956652,DEBYvAAAAABTd9uk,1000,09162000,31001_2000,2100,,4.007,53.138
DEBY_LOD2_4956653,DEBYvAAAAABTd9uD,1000,09162000,31001_2000,2100,,3.97,14.652
DEBY_LOD2_4956654,DEBYvAAAAABTd9rR,1000,09162000,31001_2000,1000,,2.628,68.705
DEBY_LOD2_4956655,DEBYvAAAAABTd9lB,1000,09162000,31001_2463,1000,,3.222,66.999
DEBY_LOD2_4956656,DEBYvAAAAABTd9g0,1000,09162000,31001_2463,1000,1,2.597,162.528
DEBY_LOD2_4956657,DEBYvAAAAABTd9dQ,1000,09162000,31001_2463,1000,1,3.001,179.429
DEBY_LOD2_4956658,DEBYvAAAAABTd9di,1000,09162000,31001_2463,1000,1,2.6,49.616
DEBY_LOD2_4956659,DEBYvAAAAABTd8fV,1000,09162000,31001_2000,1000,,5.92,11.080
DEBY_LOD2_4956660,DEBYvAAAAABTd8iC,1000,09162000,31001_2000,1000,,3.514,33.955
DEBY_LOD2_4956661,DEBYvAAAAABTd8bK,1000,09162000,31001_2000,1000,,4.057,54.863
DEBY_LOD2_4956663,DEBYvAAAAABTd9Ky,1000,09162000,31001_2000,1000,1,2.794,72.790
DEBY_LOD2_4956664,DEBYvAAAAABTd86x,1000,09162000,31001_2000,3100,,4.116,76.098
DEBY_LOD2_4956665,DEBYvAAAAABTd9Am,1000,09162000,31001_2000,1000,,2.795,16.928
DEBY_LOD2_4956666,DEBYvAAAAABTd89w,1000,09162000,31001_2000,2100,,4.253,51.822
DEBY_LOD2_4956667,DEBYvAAAAABTd865,1000,09162000,31001_2000,1000,,3.833,73.727
DEBY_LOD2_4956668,DEBYvAAAAABTd8qd,1000,09162000,31001_2000,1000,,3.304,17.525
DEBY_LOD2_4956669,DEBYvAAAAABTd8rT,1000,09162000,31001_2000,1000,,3.142,43.836
DEBY_LOD2_4956670,DEBYvAAAAABTd8rZ,1000,09162000,31001_2000,2100,,4.365,88.680
DEBY_LOD2_4956674,DEBYvAAAAABTd7mF,1000,09162000,31001_2000,1000,3,17.199,1411.932
DEBY_LOD2_4956675,DEBYvAAAAABTd7wy,1000,09162000,31001_2000,1000,,4.067,80.086
DEBY_LOD2_4956676,DEBYvAAAAABTd7wf,1000,09162000,31001_2000,1000,,2.339,49.849
DEBY_LOD2_4956698,DEBYvAAAAABTdzGg,1000,09162000,31001_2000,1000,2,6.253,88.717
DEBY_LOD2_4956699,DEBYvAAAAABTdzGR,1000,09162000,31001_2000,1000,1,4.75,41.063
DEBY_LOD2_4956700,DEBYvAAAAABTdy2k,1000,09162000,31001_2000,1000,,3.937,160.486
DEBY_LOD2_4956701,DEBYvAAAAABTdyzr,1000,09162000,31001_2000,1000,,3.965,139.977
DEBY_LOD2_4956702,DEBYvAAAAABTdyuT,1000,09162000,31001_2000,1000,,3.52,23.181
DEBY_LOD2_4956703,DEBYvAAAAABTdywz,1000,09162000,31001_2000,3100,,6.716,105.889
DEBY_LOD2_4956704,DEBYvAAAAABTdyrN,1000,09162000,31001_2000,1000,,2.505,39.855
DEBY_LOD2_4956705,DEBYvAAAAABTdygj,1000,09162000,31001_2000,1000,,4.17,33.480
DEBY_LOD2_4956706,DEBYvAAAAABTdyea,1000,09162000,31001_2000,1000,,5.02,30.816
DEBY_LOD2_4956821,DEBYvAAAAABTzH0W,1000,09162000,31001_2000,1000,1,5.526,152.318
DEBY_LOD2_4956822,DEBYvAAAAABTzHu5,1000,09162000,31001_2000,2100,,3.82,45.228
DEBY_LOD2_4956823,DEBYvAAAAABTzHsE,1000,09162000,31001_2000,2100,,4.179,97.062
DEBY_LOD2_4956836,DEBYvAAAAABTzEdc,1000,09162000,31001_3041,3100,1,96.36,4416.557
DEBY_LOD2_4956837,DEBYvAAAAABTzEYj,1000,09162000,31001_2000,3100,5,21.062,282.154
DEBY_LOD2_4956838,DEBYvAAAAABTzEYv,1000,09162000,31001_2000,2100,5,20.457,129.871
DEBY_LOD2_4956839,DEBYvAAAAABTzEbX,1000,09162000,31001_2000,2100,5,19.168,87.133
DEBY_LOD2_4956840,DEBYvAAAAABTzEZw,1000,09162000,31001_2000,3200,5,20.5,320.582
DEBY_LOD2_4956841,DEBYvAAAAABTzEZy,1000,09162000,31001_2000,3100,5,19.217,225.551
DEBY_LOD2_4956842,DEBYvAAAAABTzEXG,1000,09162000,31001_9998,4000,5,24.584,248.778
DEBY_LOD2_4956845,DEBYvAAAAABTy8Ys,1000,09162000,31001_9998,3100,6,27.11,1202.850
DEBY_LOD2_4956846,DEBYvAAAAABTy8f7,1000,09162000,31001_9998,3100,5,27.34,361.967
DEBY_LOD2_4956847,DEBYvAAAAABTy8aI,1000,09162000,31001_9998,3100,5,27.357,603.225
DEBY_LOD2_4956848,DEBYvAAAAABTy8fN,1000,09162000,31001_2000,3100,6,25.878,350.638
DEBY_LOD2_4956849,DEBYvAAAAABTy8dP,1000,09162000,31001_2000,3200,6,25.401,315.167
DEBY_LOD2_4956851,DEBYvAAAAABTy8eM,1000,09162000,31001_2000,2100,6,23.21,225.555
DEBY_LOD2_4956852,DEBYvAAAAABTy8X2,1000,09162000,31001_2000,1000,6,25.634,958.859
DEBY_LOD2_4956853,DEBYvAAAAABTy8Yb,1000,09162000,31001_2000,2100,6,23.115,548.315
DEBY_LOD2_4956854,DEBYvAAAAABTy8jA,1000,09162000,31001_2000,1000,6,25.509,292.617
DEBY_LOD2_4956857,DEBYvAAAAABTy8mz,1000,09162000,31001_9998,3100,6,22.5,300.098
DEBY_LOD2_4956858,DEBYvAAAAABTy8lW,1000,09162000,31001_9998,2100,6,25.44,314.669
DEBY_LOD2_4956859,DEBYvAAAAABTy8ku,1000,09162000,31001_9998,1000,2,8.193,99.140
DEBY_LOD2_4956860,DEBYvAAAAABTy8lq,1000,09162000,31001_9998,1000,6,18.897,72.012
DEBY_LOD2_4956861,DEBYvAAAAABTy8kq,1000,09162000,31001_9998,3200,5,19.3,101.102
DEBY_LOD2_4956862,DEBYvAAAAABTy7zg,1000,09162000,31001_9998,2100,3,15.283,26.350
DEBY_LOD2_4956863,DEBYvAAAAABTy8l3,1000,09162000,31001_9998,3100,5,25.716,87.564
DEBY_LOD2_4956864,DEBYvAAAAABTy70R,1000,09162000,31001_9998,1000,5,24.041,65.593
DEBY_LOD2_4956865,DEBYvAAAAABTy700,1000,09162000,31001_9998,1000,4,18.177,46.146
DEBY_LOD2_4956866,DEBYvAAAAABTy70k,1000,09162000,31001_9998,1000,4,18.011,132.437
DEBY_LOD2_4956867,DEBYvAAAAABTy72x,1000,09162000,31001_9998,3100,5,25.857,247.300
DEBY_LOD2_4956868,DEBYvAAAAABTy733,1000,09162000,31001_9998,1000,3,11.795,43.335
DEBY_LOD2_4956869,DEBYvAAAAABTy73m,1000,09162000,31001_9998,2100,3,15.477,51.281
DEBY_LOD2_4956870,DEBYvAAAAABTy73j,1000,09162000,31001_9998,1000,6,21.555,68.861
DEBY_LOD2_4956871,DEBYvAAAAABTy73Q,1000,09162000,31001_9998,1000,5,21.61,12.356
DEBY_LOD2_4956872,DEBYvAAAAABTy74Q,1000,09162000,31001_9998,3100,5,21.2,181.606
DEBY_LOD2_4956873,DEBYvAAAAABTy73w,1000,09162000,31001_9998,3100,3,15.009,209.074
DEBY_LOD2_4956874,DEBYvAAAAABTy7r8,1000,09162000,31001_9998,3100,5,24.809,196.558
DEBY_LOD2_4956875,DEBYvAAAAABTy76a,1000,09162000,31001_9998,2100,2,11.458,41.013
DEBY_LOD2_4956876,DEBYvAAAAABTy76K,1000,09162000,31001_9998,1000,1,4.57,113.937
DEBY_LOD2_4956877,DEBYvAAAAABTy77b,1000,09162000,31001_9998,1000,4,13.368,124.857
DEBY_LOD2_4956878,DEBYvAAAAABTy7rk,1000,09162000,31001_9998,2100,4,14.606,41.901
DEBY_LOD2_4956879,DEBYvAAAAABTy7rY,1000,09162000,31001_9998,9999,4,16.078,215.219
DEBY_LOD2_4956880,DEBYvAAAAABTy7wU,1000,09162000,31001_9998,3100,5,27.342,171.368
DEBY_LOD2_4956881,DEBYvAAAAABTy7v1,1000,09162000,31001_9998,3100,5,27.19,219.337
DEBY_LOD2_4956882,DEBYvAAAAABTy7xk,1000,09162000,31001_9998,3100,5,22.862,110.727
DEBY_LOD2_4956883,DEBYvAAAAABTy7zI,1000,09162000,31001_9998,1000,5,23.705,125.158
DEBY_LOD2_4956884,DEBYvAAAAABTy7zA,1000,09162000,31001_9998,3100,6,23.806,139.442
DEBY_LOD2_4956885,DEBYvAAAAABTy8SD,1000,09162000,31001_9998,3100,,20.78,86.386
DEBY_LOD2_4956886,DEBYvAAAAABTy8N4,1000,09162000,31001_9998,3200,6,24.501,323.703
DEBY_LOD2_4956888,DEBYvAAAAABTy8UD,1000,09162000,31001_9998,1000,6,24.205,276.260
DEBY_LOD2_4956889,DEBYvAAAAABTy8Tv,1000,09162000,31001_9998,3100,2,7.98,61.911
DEBY_LOD2_4956892,DEBYvAAAAABTy8Cd,1000,09162000,31001_9998,2100,4,21.853,164.792
DEBY_LOD2_4956894,DEBYvAAAAABTy8BU,1000,09162000,31001_9998,1000,6,25.666,436.945
DEBY_LOD2_4956895,DEBYvAAAAABTy8IW,1000,09162000,31001_9998,3100,4,20.43,191.485
DEBY_LOD2_4956896,DEBYvAAAAABTy9lw,1000,09162000,31001_9998,3100,,21.175,158.240
DEBY_LOD2_4956897,DEBYvAAAAABTy9lM,1000,09162000,31001_9998,3100,5,25.231,321.772
DEBY_LOD2_4956898,DEBYvAAAAABTy9kF,1000,09162000,31001_9998,1000,,21.067,228.179
DEBY_LOD2_4956899,DEBYvAAAAABTy9nf,1000,09162000,31001_9998,3200,6,26.1,145.706
DEBY_LOD2_4956900,DEBYvAAAAABTy9mt,1000,09162000,31001_9998,3200,4,20.99,205.604
DEBY_LOD2_4956901,DEBYvAAAAABTy9nP,1000,09162000,31001_2000,3200,6,22.604,280.399
DEBY_LOD2_4956908,DEBYvAAAAABTy8tu,1000,09162000,31001_9998,2100,,21.549,401.792
DEBY_LOD2_4956909,DEBYvAAAAABTy8wW,1000,09162000,31001_9998,1000,5,25.322,432.139
DEBY_LOD2_4956910,DEBYvAAAAABTy8tT,1000,09162000,31001_9998,3200,4,21.68,317.770
DEBY_LOD2_4956911,DEBYvAAAAABTy8sE,1000,09162000,31001_9998,1000,1,2.48,140.309
DEBY_LOD2_4956912,DEBYvAAAAABTy8cX,1000,09162000,31001_9998,3100,3,21.713,302.515
DEBY_LOD2_4956913,DEBYvAAAAABTy8cB,1000,09162000,31001_9998,3100,5,25.914,167.107
DEBY_LOD2_4956914,DEBYvAAAAABTy8bg,1000,09162000,31001_9998,2100,5,26.497,459.422
DEBY_LOD2_4956915,DEBYvAAAAABTy8e3,1000,09162000,31001_9998,3100,6,26.778,121.229
DEBY_LOD2_4956916,DEBYvAAAAABTy8dt,1000,09162000,31001_9998,3100,5,22.398,216.087
DEBY_LOD2_4956917,DEBYvAAAAABTy8dL,1000,09162000,31001_9998,3100,5,22.744,97.665
DEBY_LOD2_4956918,DEBYvAAAAABTy8dO,1000,09162000,31001_9998,3100,2,11.04,134.762
DEBY_LOD2_4956919,DEBYvAAAAABTy8pM,1000,09162000,31001_9998,3100,5,20.152,99.282
DEBY_LOD2_4956920,DEBYvAAAAABTy8oL,1000,09162000,31001_9998,2100,6,23.1,358.822
DEBY_LOD2_4956921,DEBYvAAAAABTy8jZ,1000,09162000,31001_9998,2100,6,23.07,289.608
DEBY_LOD2_4956922,DEBYvAAAAABTy8iJ,1000,09162000,31001_9998,3500,5,25.304,188.677
DEBY_LOD2_4956923,DEBYvAAAAABTy8hj,1000,09162000,31001_9998,2100,6,23.079,340.863
DEBY_LOD2_4956924,DEBYvAAAAABTy8go,1000,09162000,31001_9998,1000,2,8.251,193.025
DEBY_LOD2_4956925,DEBYvAAAAABTy8nk,1000,09162000,31001_9998,1000,6,23.601,825.061
DEBY_LOD2_4956927,DEBYvAAAAABTy7z9,1000,09162000,31001_9998,1000,1,4.185,135.156
DEBY_LOD2_4956928,DEBYvAAAAABTy8lV,1000,09162000,31001_9998,2100,6,23.151,386.633
DEBY_LOD2_4956929,DEBYvAAAAABTy8kQ,1000,09162000,31001_9998,3200,6,28.192,330.640
DEBY_LOD2_4956930,DEBYvAAAAABTy7tq,1000,09162000,31001_9998,3100,6,27.61,229.878
DEBY_LOD2_4956931,DEBYvAAAAABTy7u3,1000,09162000,31001_9998,1000,2,7.882,65.708
DEBY_LOD2_4956932,DEBYvAAAAABTy7wE,1000,09162000,31001_9998,3100,5,23.803,243.860
DEBY_LOD2_4956933,DEBYvAAAAABTy8Lh,1000,09162000,31001_2000,3100,5,24.04,1407.673
DEBY_LOD2_4956936,DEBYvAAAAABTy8Ry,1000,09162000,31001_2000,3200,6,28.446,518.494
DEBY_LOD2_4956940,DEBYvAAAAABTy78r,1000,09162000,31001_2000,3200,6,26.302,460.630
DEBY_LOD2_4956948,DEBYvAAAAABTy9mX,1000,09162000,31001_2000,1000,5,23.636,1460.674
DEBY_LOD2_4956953,DEBYvAAAAABTy9VH,1000,09162000,31001_2000,1000,5,19.911,729.038
DEBY_LOD2_4956957,DEBYvAAAAABTy9ZU,1000,09162000,31001_9998,1000,7,23.778,874.777
DEBY_LOD2_4956960,DEBYvAAAAABTy9aZ,1000,09162000,31001_9998,1000,6,23.45,96.571
DEBY_LOD2_4956961,DEBYvAAAAABTy9a8,1000,09162000,31001_9998,3100,4,27.41,1278.319
DEBY_LOD2_4956962,DEBYvAAAAABTy9az,1000,09162000,31001_2000,3100,4,23.292,239.781
DEBY_LOD2_4956963,DEBYvAAAAABTy9gU,1000,09162000,31001_9998,2100,4,21.766,273.935
DEBY_LOD2_4956964,DEBYvAAAAABTzAEj,1000,09162000,31001_9998,1000,1,6.525,41.011
DEBY_LOD2_4956965,DEBYvAAAAABTzACz,1000,09162000,31001_9998,3100,5,26.137,436.769
DEBY_LOD2_4956966,DEBYvAAAAABTzADb,1000,09162000,31001_9998,1000,6,25.274,222.942
DEBY_LOD2_4956967,DEBYvAAAAABTzAJs,1000,09162000,31001_9998,1000,4,20.124,160.783
DEBY_LOD2_4956968,DEBYvAAAAABTzAG9,1000,09162000,31001_9998,3100,4,19.984,150.166
DEBY_LOD2_4956969,DEBYvAAAAABTzAN5,1000,09162000,31001_9998,3100,6,20.997,88.607
DEBY_LOD2_4956970,DEBYvAAAAABTzAGD,1000,09162000,31001_9998,3200,6,25.4,61.975
DEBY_LOD2_4956971,DEBYvAAAAABTzALv,1000,09162000,31001_9998,3100,6,26.742,181.173
DEBY_LOD2_4956972,DEBYvAAAAABTzANR,1000,09162000,31001_9998,1000,1,5.083,85.131
DEBY_LOD2_4956973,DEBYvAAAAABTy9up,1000,09162000,31001_9998,1000,5,21.496,357.772
DEBY_LOD2_4956974,DEBYvAAAAABTy9vr,1000,09162000,31001_9998,2100,,15.896,20.695
DEBY_LOD2_4956975,DEBYvAAAAABTy9vE,1000,09162000,31001_9998,3100,4,21.149,107.032
DEBY_LOD2_4956976,DEBYvAAAAABTy9tm,1000,09162000,31001_9998,1000,5,22.59,643.419
DEBY_LOD2_4956977,DEBYvAAAAABTy9tc,1000,09162000,31001_9998,1000,6,24.998,311.461
DEBY_LOD2_4956978,DEBYvAAAAABTy90Q,1000,09162000,31001_9998,1000,1,8.85,224.171
DEBY_LOD2_4956979,DEBYvAAAAABTy9wK,1000,09162000,31001_9998,3100,5,23.287,711.844
DEBY_LOD2_4956980,DEBYvAAAAABTy90R,1000,09162000,31001_9998,3100,4,25.19,183.796
DEBY_LOD2_4956981,DEBYvAAAAABTy9wp,1000,09162000,31001_9998,1000,6,23.174,131.054
DEBY_LOD2_4956982,DEBYvAAAAABTy9xO,1000,09162000,31001_9998,3100,4,23.151,178.668
DEBY_LOD2_4956983,DEBYvAAAAABTy97F,1000,09162000,31001_3071,1000,3,11.342,62.130
DEBY_LOD2_4956984,DEBYvAAAAABTy91C,1000,09162000,31001_3071,3200,4,22.087,401.693
DEBY_LOD2_4956985,DEBYvAAAAABTy9Cx,1000,09162000,31001_3071,1000,1,4.275,164.689
DEBY_LOD2_4956986,DEBYvAAAAABTy9CN,1000,09162000,31001_3071,3100,6,30.01,1163.389
DEBY_LOD2_4956987,DEBYvAAAAABTy8PZ,1000,09162000,31001_3071,3100,7,25.86,195.162
DEBY_LOD2_4956988,DEBYvAAAAABTy8AH,1000,09162000,31001_3000,2100,2,16.764,108.708
